customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total
7601-GNDYK,0,Male,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,686.0
7601-WFVZV,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55
7602-DBTOU,0,Female,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,1391.6000000000001
7602-MVRMB,0,Female,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,7952.400000000001
7603-USHJS,1,Male,0,0,1,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,885.0
7605-BDWDC,0,Female,0,0,0,31,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),49.85,1545.3500000000001
7605-SNLQG,0,Female,0,1,0,45,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),50.25,2261.25
7606-BPHHN,0,Male,0,0,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,1425.6000000000001
7607-QKKTJ,0,Male,0,1,1,45,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),95.0,4275.0
7608-RGIRO,0,Male,0,0,1,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.4,1512.8
7609-NRNCA,0,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,332.35
7609-YBPXG,0,Male,0,0,0,54,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),87.1,4703.4
7610-TVOPG,0,Male,0,0,0,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,26.35,395.25
7611-YKYTC,0,Male,0,1,1,22,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),75.0,1650.0
7613-LLQFO,1,Male,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.45,1013.4000000000001
7614-QVWQL,1,Male,0,1,1,49,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),51.8,2538.2
7615-ESMYF,1,Female,0,1,0,2,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,44.6,89.2
7617-EYGLW,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.45,19.45
7619-ODSGN,1,Male,0,1,1,24,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,54.75,1314.0
7619-PLRLP,0,Female,0,1,0,53,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),74.1,3927.2999999999997
7621-VPNET,0,Female,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),85.9,3607.8
7622-FWGEW,0,Male,1,1,0,56,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),85.65,4796.400000000001
7622-NXQZR,0,Male,0,0,0,28,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),30.1,842.8000000000001
7623-HKYRK,0,Male,0,0,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,118.19999999999999
7623-TRNQN,1,Male,0,0,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,49.9
7625-XCQRH,1,Female,0,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,841.5
7627-JKIAZ,1,Female,0,1,0,37,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),78.95,2921.15
7629-WFGLW,0,Female,1,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,95.65,5356.400000000001
7629-WIXZF,0,Female,0,0,0,7,1,No,DSL,Yes,No,No,No,No,Yes,One year,1,Electronic check,59.1,413.7
7632-MNYOY,1,Male,1,0,0,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),110.9,7319.400000000001
7632-YUTXB,0,Female,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,501.25
7633-MVPUY,0,Male,0,1,0,57,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Electronic check,59.75,3405.75
7634-HLQJR,0,Female,0,1,1,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,942.35
7634-WSWDB,0,Female,0,0,1,8,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,38.5,308.0
7636-OWBPG,0,Male,1,0,0,12,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),29.35,352.20000000000005
7636-PEPNS,0,Female,0,1,1,58,1,No,DSL,No,No,No,No,No,No,One year,1,Mailed check,44.1,2557.8
7636-XUHWW,0,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.9,39.8
7638-QVMVY,1,Female,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,553.0
7639-LIAYI,0,Male,0,0,0,52,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),79.75,4147.0
7639-OPLNG,0,Male,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),79.25,5547.5
7639-SUPCW,1,Female,0,0,0,22,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.8,1073.6
7641-EUYET,1,Male,1,1,1,46,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,100.7,4632.2
7641-TQFHN,0,Male,0,0,1,39,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,0,Mailed check,100.55,3921.45
7643-RCHXS,0,Female,0,1,1,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.35,1219.0500000000002
7644-OMVMY,0,Male,0,1,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,0.0
7647-GYYKX,0,Female,0,1,1,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.35,1098.9
7649-PHJVR,0,Male,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,214.5
7649-SIJJF,0,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,80.1,5687.099999999999
7654-YWJUF,0,Male,0,1,0,43,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),84.25,3622.75
7657-DYEPJ,1,Male,1,0,0,38,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),70.15,2665.7000000000003
7658-UYUQS,0,Male,1,1,0,21,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),86.55,1817.55
7660-HDPJV,1,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.2,69.2
7661-CPURM,0,Male,0,0,0,19,1,No,Fiber optic,No,No,No,Yes,No,Yes,One year,1,Credit card (automatic),87.7,1666.3
7663-CUXZB,0,Male,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,113.75,6711.25
7663-RGWBC,1,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.15,44.15
7663-YJHSN,0,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),103.95,7484.400000000001
7663-ZTEGJ,0,Male,0,0,1,29,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),100.55,2915.95
7665-NKLAV,0,Female,0,1,1,36,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),40.65,1463.3999999999999
7665-TOALD,1,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,69.6
7665-VIGUD,0,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.35,203.5
7666-WKRON,1,Female,0,0,0,39,1,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,1,Electronic check,80.45,3137.55
7668-XCFYV,0,Female,1,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.55,1573.35
7669-LCRSD,0,Male,0,1,1,12,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,56.3,675.5999999999999
7670-ZBPOQ,0,Female,0,1,0,58,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Bank transfer (automatic),61.05,3540.8999999999996
7672-VFMXZ,0,Male,0,1,0,57,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,55.7,3174.9
7673-BQGKU,0,Female,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.15,1390.35
7673-LPRNY,0,Female,0,0,0,23,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,78.55,1806.6499999999999
7674-YTAFD,0,Female,0,0,0,33,1,No,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),79.95,2638.35
7675-OZCZG,1,Female,1,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.0,135.0
7677-SJJJK,0,Male,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.9,159.2
7682-AZNDK,0,Male,0,1,1,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.85,3054.8999999999996
7683-CBDKJ,1,Male,0,1,1,14,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,65.45,916.3000000000001
7684-XSZIY,0,Male,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.3,1749.6000000000001
7688-AWMDX,0,Male,0,1,0,71,1,No,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),54.5,3869.5
7690-KPNCU,0,Male,0,1,1,64,1,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),73.05,4675.2
7691-KGKGP,0,Male,0,1,1,53,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,0,Credit card (automatic),65.0,3445.0
7691-XVTZH,0,Female,0,1,0,68,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),89.95,6116.6
7693-LCKZL,1,Male,0,1,1,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.15,400.75
7693-QPEFS,0,Male,1,0,0,52,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),72.95,3793.4
7694-VLBWQ,1,Male,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,104.1,6974.7
7695-PKLCZ,0,Female,0,0,0,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.5,1394.0
7696-AMHOD,0,Female,0,1,1,49,1,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.0,3822.0
7696-CFTAT,0,Male,0,1,1,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.8,732.6
7698-YFGEZ,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,20.0
7703-ZEKEF,1,Male,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.0,1863.0
7706-DZNKK,0,Male,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,224.95
7706-YLMQA,0,Female,0,0,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,1379.0
7707-PYBBH,0,Male,0,0,0,40,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,61.9,2476.0
7710-JSYOA,0,Female,0,1,1,69,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),93.3,6437.7
7711-GQBZC,0,Female,0,1,1,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.7,1753.7
7711-YIJWC,0,Male,0,1,1,61,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),84.9,5178.900000000001
7714-YXSMB,0,Female,0,0,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.5,2613.0
7716-YTYHG,1,Female,0,1,1,48,1,Yes,Fiber optic,No,No,No,No,No,Yes,One year,1,Mailed check,82.05,3938.3999999999996
7717-BICXI,0,Male,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.55,1233.0
7718-RXDGG,0,Male,0,1,0,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),68.6,1029.0
7718-UPSKJ,0,Female,0,1,0,69,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.4,7341.6
7721-DVEKZ,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65
7721-JXEAW,1,Male,0,1,0,59,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),41.05,2421.95
7722-CVFXN,0,Male,0,1,1,54,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,105.2,5680.8
7722-VJRQD,0,Male,0,1,1,72,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),60.95,4388.400000000001
7727-SHVZV,0,Female,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,175.5
7729-JTEEC,0,Male,0,1,1,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.5,89.0
7729-XBTWX,0,Male,0,1,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1303.5
7730-CLDSV,0,Female,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),98.65,7102.8
7730-IUTDZ,1,Male,0,0,0,43,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.2,3233.6
7733-UDMTP,0,Female,1,0,0,57,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3135.0
7734-DBOAI,1,Female,0,1,1,1,0,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,40.1,40.1
7739-LAXOG,1,Female,0,1,1,32,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),91.05,2913.6
7740-BTPUX,0,Male,1,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.6,6248.0
7740-KKCXF,0,Male,0,1,0,51,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),30.05,1532.55
7742-MYPGI,0,Female,0,1,1,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,48.8,292.79999999999995
7743-EXURX,1,Male,0,1,1,8,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,51.05,408.4
7746-AWNQW,0,Female,0,0,0,28,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,35.75,1001.0
7746-QYVCO,0,Male,0,1,1,16,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,55.85,893.6
7748-UMTRK,0,Female,1,0,1,30,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.3,3039.0
7750-EYXWZ,0,Female,0,0,0,12,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,60.65,727.8
7752-XUSCI,1,Female,0,0,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,6354.0
7753-USQYQ,0,Male,0,0,0,55,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Electronic check,64.2,3531.0
7754-IXRMC,0,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.35,45.35
7758-UJWYS,0,Male,0,1,1,34,0,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,1,Electronic check,40.55,1378.6999999999998
7758-XKCBS,1,Male,0,0,0,15,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.7,445.5
7760-OYPDY,1,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.65,161.3
7762-ONLJY,0,Female,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,118.19999999999999
7762-URZQH,1,Male,0,1,0,66,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),106.05,6999.3
7764-BDPEE,0,Male,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,62.550000000000004
7765-LWVVH,0,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,1,Electronic check,95.1,6847.2
7766-CLTIC,0,Female,0,0,0,10,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Mailed check,60.95,609.5
7767-UXAGJ,1,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.45,50.45
7771-CFQRQ,0,Female,0,1,1,47,1,No,DSL,No,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),63.8,2998.6
7771-ZONAT,0,Male,0,0,0,22,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),56.75,1248.5
7774-OJSXI,1,Male,0,0,0,31,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,103.45,3206.9500000000003
7776-QGYJC,0,Female,0,1,1,39,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),81.5,3178.5
7776-QWNFX,1,Male,1,1,0,30,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.4,1512.0
7777-UNYHB,0,Female,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.1,241.20000000000002
7779-LGOVN,1,Male,1,1,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.65,866.5
7779-ORAEL,0,Male,1,1,0,45,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),75.15,3381.7500000000005
7780-OTDSO,1,Male,0,1,0,18,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.4,1789.2
7781-EWARA,0,Male,0,1,1,70,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,60.35,4224.5
7781-HVGMK,0,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),65.2,4694.400000000001
7783-YKGDV,1,Female,0,0,0,12,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),99.7,1196.4
7785-RDVIG,0,Female,0,1,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.3,57.900000000000006
7786-WBJYI,1,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),77.95,311.8
7787-BNTZM,0,Male,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,120.89999999999999
7789-CRUVC,0,Female,1,1,0,61,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),94.2,5746.2
7789-HKSBS,0,Female,1,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.2,4418.400000000001
7794-JASDG,0,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.75,50.75
7795-CFOCW,0,Male,0,0,0,45,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),42.3,1903.4999999999998
7797-EJMDP,0,Female,0,0,0,8,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),66.05,528.4
7798-JVXYM,0,Female,0,0,0,14,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.65,975.1000000000001
7799-DSEWS,0,Male,0,0,0,18,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,68.35,1230.3
7799-LGRDP,0,Female,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1105.1
7801-CEDNV,0,Male,0,1,0,27,1,No,DSL,Yes,No,No,No,No,No,One year,0,Credit card (automatic),48.7,1314.9
7801-KICAO,0,Female,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.15,1334.7
7802-EFKNY,1,Male,0,1,0,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.95,124.75
7803-XOCCZ,0,Female,0,1,1,52,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),84.05,4370.599999999999
7808-DVWEP,0,Male,0,1,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.0,60.0
7811-JIVPF,0,Female,0,0,0,23,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),49.7,1143.1000000000001
7812-FZHPE,1,Female,0,1,1,17,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.1,409.70000000000005
